name	seqnames	start	end	width
CpG:_76	chr16	19729195	19729896	702
CpG:_159	chr16	19894966	19897156	2191
CpG:_54	chr16	20084708	20085305	598
CpG:_74	chr16	20359768	20360498	731
CpG:_65	chr16	20752647	20753280	634
CpG:_89	chr16	20817501	20818514	1014
CpG:_87	chr16	20911567	20912616	1050
CpG:_50	chr16	21169811	21170278	468
CpG:_36	chr16	21289420	21289819	400
CpG:_46	chr16	21294981	21295414	434
CpG:_102	chr16	21312169	21313333	1165
CpG:_18	chr16	21387936	21388161	226
CpG:_26	chr16	21413649	21413893	245
CpG:_22	chr16	21415596	21415895	300
CpG:_115	chr16	21512855	21513971	1117
CpG:_112	chr16	21531113	21532123	1011
CpG:_108	chr16	21610693	21611694	1002
CpG:_25	chr16	21768411	21768625	215
CpG:_45	chr16	21831483	21831944	462
CpG:_26	chr16	21846083	21846327	245
CpG:_92	chr16	22018988	22020057	1070
CpG:_28	chr16	22173679	22173920	242
CpG:_115	chr16	22201389	22202791	1403
CpG:_78	chr16	22217300	22218090	791
CpG:_84	chr16	22308592	22309365	774
CpG:_31	chr16	22337149	22337576	428
CpG:_139	chr16	22385078	22386485	1408
CpG:_95	chr16	22448201	22449028	828
CpG:_26	chr16	22547418	22547662	245
CpG:_25	chr16	22584551	22584765	215
CpG:_187	chr16	22824617	22826459	1843
CpG:_24	chr16	22926344	22926639	296
CpG:_32	chr16	22959427	22959876	450
CpG:_85	chr16	23159967	23160966	1000
CpG:_97	chr16	23193717	23194773	1057
CpG:_22	chr16	23197551	23197815	265
CpG:_78	chr16	23313240	23313946	707
CpG:_56	chr16	23463991	23464629	639
CpG:_30	chr16	23521574	23521899	326
CpG:_101	chr16	23568399	23569488	1090
CpG:_64	chr16	23607251	23607846	596
CpG:_51	chr16	23652388	23652918	531
CpG:_77	chr16	23689892	23690671	780
CpG:_46	chr16	23724271	23724775	505
CpG:_86	chr16	23765970	23766869	900
CpG:_108	chr16	23846942	23848102	1161
CpG:_38	chr16	24267041	24267527	487
CpG:_117	chr16	24550619	24551723	1105
CpG:_87	chr16	24740667	24741802	1136
CpG:_55	chr16	25026068	25026538	471
CpG:_29	chr16	25043131	25043439	309
CpG:_52	chr16	25078048	25078532	485
CpG:_40	chr16	25117992	25118508	517
CpG:_51	chr16	25122811	25123442	632
CpG:_108	chr16	25268787	25269728	942
CpG:_134	chr16	25702956	25704631	1676
CpG:_23	chr16	27121012	27121241	230
CpG:_82	chr16	27214773	27215678	906
CpG:_35	chr16	27279887	27280243	357
CpG:_86	chr16	27324886	27325695	810
CpG:_59	chr16	27560980	27561560	581
CpG:_145	chr16	28073818	28075296	1479
CpG:_72	chr16	28223084	28223638	555
CpG:_18	chr16	28270453	28270674	222
CpG:_63	chr16	28303974	28304770	797
CpG:_139	chr16	28331226	28332489	1264
CpG:_70	chr16	28375791	28376407	617
CpG:_78	chr16	28379131	28379965	835
CpG:_59	chr16	28414858	28415369	512
CpG:_52	chr16	28502814	28503491	678
CpG:_22	chr16	28509238	28509509	272
CpG:_70	chr16	28565146	28565753	608
CpG:_43	chr16	28611947	28612388	442
CpG:_43	chr16	28624941	28625382	442
CpG:_76	chr16	28634441	28635031	591
CpG:_59	chr16	28722578	28723089	512
CpG:_20	chr16	28752083	28752332	250
CpG:_79	chr16	28757960	28758800	841
CpG:_70	chr16	28761530	28762146	617
CpG:_84	chr16	28857205	28858139	935
CpG:_74	chr16	28874666	28875558	893
CpG:_81	chr16	28890955	28891868	914
CpG:_23	chr16	28911945	28912183	239
CpG:_85	chr16	28936054	28937036	983
CpG:_35	chr16	28948001	28948450	450
CpG:_18	chr16	28957125	28957345	221
CpG:_90	chr16	28961914	28962791	878
CpG:_72	chr16	28985882	28986661	780
CpG:_24	chr16	29086221	29086434	214
CpG:_46	chr16	29093366	29093833	468
CpG:_19	chr16	29153242	29153478	237
CpG:_47	chr16	29169899	29170414	516
CpG:_21	chr16	29196538	29196771	234
CpG:_22	chr16	29229953	29230176	224
CpG:_37	chr16	29231877	29232338	462
CpG:_17	chr16	29262897	29263126	230
CpG:_19	chr16	29296482	29296721	240
CpG:_159	chr16	29465354	29467143	1790
CpG:_94	chr16	29477390	29478502	1113
CpG:_26	chr16	29495054	29495298	245
CpG:_106	chr16	29605965	29606945	981
CpG:_109	chr16	29624388	29625391	1004
CpG:_23	chr16	29675846	29676120	275
CpG:_21	chr16	29706199	29706458	260
CpG:_36	chr16	29796362	29796757	396
CpG:_80	chr16	29801697	29802545	849
CpG:_108	chr16	29816248	29817272	1025
CpG:_77	chr16	29818682	29819554	873
CpG:_57	chr16	29823164	29823906	743
CpG:_125	chr16	29826663	29828302	1640
CpG:_25	chr16	29853074	29853395	322
CpG:_20	chr16	29855904	29856195	292
CpG:_63	chr16	29873919	29874516	598
CpG:_43	chr16	29887789	29888316	528
CpG:_53	chr16	29911348	29912042	695
CpG:_23	chr16	29912897	29913203	307
CpG:_81	chr16	29937039	29937761	723
CpG:_54	chr16	29973024	29973570	547
CpG:_75	chr16	29984665	29985459	795
CpG:_19	chr16	29997637	29997849	213
CpG:_17	chr16	29998787	29999006	220
CpG:_118	chr16	30006579	30007874	1296
CpG:_29	chr16	30022652	30023007	356
CpG:_30	chr16	30032785	30033131	347
CpG:_22	chr16	30042308	30042612	305
CpG:_52	chr16	30064201	30064678	478
CpG:_148	chr16	30076311	30077872	1562
CpG:_67	chr16	30087237	30087842	606
CpG:_77	chr16	30102817	30103695	879
CpG:_38	chr16	30107512	30107875	364
CpG:_32	chr16	30134221	30134488	268
CpG:_49	chr16	30194748	30195357	610
CpG:_159	chr16	30204696	30206485	1790
CpG:_94	chr16	30216739	30217851	1113
CpG:_25	chr16	30234394	30234638	245
CpG:_95	chr16	30346053	30346865	813
CpG:_52	chr16	30366207	30366761	555
CpG:_79	chr16	30381078	30381952	875
CpG:_126	chr16	30389036	30390631	1596
CpG:_112	chr16	30406291	30407290	1000
CpG:_62	chr16	30411426	30412120	695
CpG:_71	chr16	30418558	30419272	715
CpG:_150	chr16	30428871	30429799	929
CpG:_46	chr16	30441096	30441675	580
CpG:_38	chr16	30456731	30457071	341
CpG:_35	chr16	30485383	30485721	339
CpG:_57	chr16	30535842	30536536	695
CpG:_137	chr16	30537529	30538893	1365
CpG:_44	chr16	30543868	30544332	465
CpG:_90	chr16	30545525	30546513	989
CpG:_78	chr16	30566443	30567278	836
CpG:_83	chr16	30569182	30570049	868
CpG:_38	chr16	30572694	30573037	344
CpG:_31	chr16	30581228	30581534	307
CpG:_86	chr16	30582737	30583833	1097
CpG:_46	chr16	30593966	30594525	560
CpG:_41	chr16	30596488	30596900	413
CpG:_48	chr16	30615778	30616286	509
CpG:_77	chr16	30621001	30621826	826
CpG:_46	chr16	30645693	30646125	433
CpG:_109	chr16	30661984	30663253	1270
CpG:_109	chr16	30709275	30710364	1090
CpG:_78	chr16	30759404	30760320	917
CpG:_135	chr16	30772531	30774003	1473
CpG:_90	chr16	30786619	30787464	846
CpG:_124	chr16	30793717	30795268	1552
CpG:_68	chr16	30797745	30798777	1033
CpG:_38	chr16	30816795	30817243	449
CpG:_44	chr16	30825529	30825978	450
CpG:_27	chr16	30832287	30832560	274
CpG:_46	chr16	30845651	30846194	544
CpG:_72	chr16	30886130	30886838	709
CpG:_36	chr16	30905550	30905783	234
CpG:_62	chr16	30913356	30913942	587
CpG:_143	chr16	30933638	30935774	2137
CpG:_44	chr16	30941431	30941934	504
CpG:_27	chr16	30958131	30958495	365
CpG:_22	chr16	30959243	30959533	291
CpG:_79	chr16	30959766	30960865	1100
CpG:_135	chr16	30968426	30969815	1390
CpG:_27	chr16	30991829	30992129	301
CpG:_24	chr16	31008833	31009036	204
CpG:_99	chr16	31044354	31045495	1142
CpG:_32	chr16	31053480	31053800	321
CpG:_65	chr16	31072989	31073606	618
CpG:_62	chr16	31075085	31075756	672
CpG:_143	chr16	31084344	31086048	1705
CpG:_38	chr16	31091390	31091796	407
CpG:_84	chr16	31105452	31106321	870
CpG:_29	chr16	31117102	31117435	334
CpG:_115	chr16	31119558	31120744	1187
CpG:_49	chr16	31128800	31129200	401
CpG:_94	chr16	31153557	31154474	918
CpG:_42	chr16	31159577	31160009	433
CpG:_144	chr16	31190821	31192225	1405
CpG:_69	chr16	31213567	31214287	721
CpG:_174	chr16	31225957	31228264	2308
CpG:_66	chr16	31235526	31236104	579
CpG:_51	chr16	31342453	31343140	688
CpG:_17	chr16	31382927	31383139	213
CpG:_69	chr16	31438892	31439682	791
CpG:_31	chr16	31453338	31453620	283
CpG:_64	chr16	31453944	31454561	618
CpG:_150	chr16	31469983	31471302	1320
CpG:_45	chr16	31475789	31476200	412
CpG:_34	chr16	31483277	31483646	370
CpG:_151	chr16	31487153	31488967	1815
CpG:_177	chr16	31498651	31500564	1914
CpG:_57	chr16	31519382	31519940	559
CpG:_48	chr16	31548738	31549184	447
CpG:_22	chr16	31580071	31580317	247
CpG:_59	chr16	31580560	31581023	464
CpG:_50	chr16	31711840	31712343	504
CpG:_44	chr16	31724652	31725071	420
CpG:_45	chr16	31830661	31831188	528
CpG:_51	chr16	31885043	31885600	558
CpG:_31	chr16	31993204	31993566	363
CpG:_178	chr16	32095663	32097333	1671
CpG:_147	chr16	32126915	32128143	1229
CpG:_59	chr16	32199220	32199676	457
CpG:_64	chr16	32213543	32214210	668
CpG:_19	chr16	32252570	32252823	254
CpG:_65	chr16	32264532	32265444	913
CpG:_90	chr16	32289757	32290695	939
CpG:_39	chr16	32300942	32301464	523
CpG:_96	chr16	32321273	32322237	965
CpG:_100	chr16	32359648	32360481	834
CpG:_36	chr16	32489790	32490078	289
CpG:_93	chr16	32661736	32662686	951
CpG:_65	chr16	32686649	32687561	913
CpG:_19	chr16	32699247	32699499	253
CpG:_61	chr16	32737865	32738531	667
CpG:_58	chr16	32752393	32752850	458
CpG:_23	chr16	32822455	32822741	287
CpG:_79	chr16	32822902	32823585	684
CpG:_89	chr16	32857242	32858277	1036
CpG:_130	chr16	32896189	32897822	1634
CpG:_31	chr16	32936757	32937106	350
CpG:_182	chr16	33038922	33040607	1686
CpG:_114	chr16	33070215	33071314	1100
CpG:_58	chr16	33140200	33140659	460
CpG:_61	chr16	33154519	33155185	667
CpG:_19	chr16	33193539	33193792	254
CpG:_65	chr16	33205472	33206384	913
CpG:_95	chr16	33230350	33231310	961
CpG:_19	chr16	33250072	33250325	254
CpG:_65	chr16	33262007	33262919	913
CpG:_95	chr16	33286889	33287849	961
CpG:_39	chr16	33298342	33298864	523
CpG:_86	chr16	33318699	33319468	770
CpG:_107	chr16	33356834	33357721	888
CpG:_27	chr16	33483185	33483512	328
CpG:_89	chr16	33573089	33573972	884
CpG:_30	chr16	33730510	33730859	350
CpG:_128	chr16	33777506	33779139	1634
CpG:_82	chr16	33817054	33817993	940
CpG:_100	chr16	33852583	33853710	1128
CpG:_20	chr16	33936401	33936681	281
CpG:_64	chr16	33938461	33939355	895
CpG:_24	chr16	33942606	33942876	271
CpG:_142	chr16	33961238	33962487	1250
CpG:_207	chr16	33964363	33966423	2061
CpG:_100	chr16	34208201	34209248	1048
CpG:_93	chr16	34256749	34257750	1002
CpG:_44	chr16	34295487	34296109	623
CpG:_28	chr16	34404516	34404780	265
CpG:_27	chr16	34407637	34407919	283
CpG:_19	chr16	34430776	34431004	229
CpG:_44	chr16	34441787	34442374	588
CpG:_38	chr16	34586718	34587124	407
CpG:_39	chr16	34659598	34660060	463
CpG:_47	chr16	34740813	34741494	682
CpG:_24	chr16	34777875	34778144	270
CpG:_37	chr16	34787170	34787623	454
CpG:_95	chr16	34808456	34809874	1419
CpG:_124	chr16	46461371	46462886	1516
CpG:_42	chr16	46655003	46655374	372
CpG:_129	chr16	46722565	46724107	1543
CpG:_33	chr16	46823933	46824263	331
CpG:_113	chr16	46864454	46865561	1108
CpG:_77	chr16	46877801	46878566	766
CpG:_117	chr16	46917850	46918957	1108
CpG:_130	chr16	47006828	47008029	1202
CpG:_28	chr16	47047800	47048150	351
CpG:_82	chr16	47071388	47072170	783
CpG:_186	chr16	47176788	47178446	1659
CpG:_58	chr16	47494698	47495207	510
CpG:_52	chr16	48278059	48278655	597
CpG:_30	chr16	48399731	48400040	310
CpG:_100	chr16	48418903	48419901	999
CpG:_28	chr16	48530536	48530809	274
CpG:_32	chr16	48643590	48643860	271
CpG:_87	chr16	48844552	48845264	713
CpG:_24	chr16	49309124	49309353	230
CpG:_61	chr16	49311414	49312308	895
CpG:_222	chr16	49314038	49316543	2506
CpG:_27	chr16	49316998	49317263	266
CpG:_26	chr16	49440974	49441301	328
CpG:_40	chr16	49498890	49499405	516
CpG:_38	chr16	49526249	49526664	416
CpG:_19	chr16	49634579	49634789	211
CpG:_58	chr16	49669572	49670438	867
CpG:_21	chr16	49672444	49672725	282
CpG:_28	chr16	49732349	49732712	364
CpG:_41	chr16	49872450	49872926	477
CpG:_374	chr16	49888475	49893354	4880
CpG:_57	chr16	49910210	49910863	654
CpG:_56	chr16	50058868	50059423	556
CpG:_101	chr16	50099721	50100534	814
CpG:_81	chr16	50279729	50280605	877
CpG:_46	chr16	50501845	50502307	463
CpG:_105	chr16	50581476	50582735	1260
CpG:_28	chr16	50583176	50583465	290
CpG:_49	chr16	50613109	50613701	593
CpG:_74	chr16	50707292	50708041	750
CpG:_93	chr16	50775626	50776629	1004
CpG:_22	chr16	50875064	50875322	259
CpG:_40	chr16	51147491	51147944	454
CpG:_72	chr16	51168267	51169110	844
CpG:_366	chr16	51183700	51188763	5064
CpG:_47	chr16	51189801	51190260	460
CpG:_98	chr16	52579637	52580845	1209
CpG:_25	chr16	52581294	52581610	317
CpG:_54	chr16	53088717	53089279	563
CpG:_206	chr16	53164001	53165838	1838
CpG:_37	chr16	53407328	53407754	427
CpG:_95	chr16	53468285	53469209	925
CpG:_108	chr16	53536502	53537685	1184
CpG:_51	chr16	53737618	53738235	618
CpG:_21	chr16	54155954	54156180	227
CpG:_19	chr16	54228225	54228479	255
CpG:_48	chr16	54315603	54316104	502
CpG:_21	chr16	54316904	54317149	246
CpG:_490	chr16	54317822	54324604	6783
CpG:_51	chr16	54325041	54325703	663
CpG:_453	chr16	54962423	54967805	5383
CpG:_179	chr16	54970302	54972846	2545
CpG:_16	chr16	55052917	55053122	206
CpG:_33	chr16	55090618	55090947	330
CpG:_110	chr16	55357522	55359040	1519
CpG:_43	chr16	55362738	55363287	550
CpG:_45	chr16	55364824	55365483	660
CpG:_18	chr16	55365815	55366022	208
CpG:_42	chr16	55513221	55513526	306
CpG:_41	chr16	55542921	55543274	354
CpG:_120	chr16	55689599	55690895	1297
CpG:_21	chr16	55794662	55794939	278
CpG:_26	chr16	55866648	55866998	351
CpG:_28	chr16	56224732	56224980	249
CpG:_91	chr16	56225256	56226351	1096
CpG:_15	chr16	56397825	56398026	202
CpG:_109	chr16	56458736	56459748	1013
CpG:_71	chr16	56484866	56485774	909
CpG:_59	chr16	56553530	56554075	546
CpG:_54	chr16	56642130	56642595	466
CpG:_41	chr16	56650982	56651384	403
CpG:_57	chr16	56659108	56659660	553
CpG:_68	chr16	56665946	56666641	696
CpG:_70	chr16	56669038	56669727	690
CpG:_58	chr16	56671938	56672530	593
CpG:_38	chr16	56677121	56677598	478
CpG:_29	chr16	56691690	56692034	345
CpG:_36	chr16	56696893	56697293	401
CpG:_33	chr16	56701864	56702208	345
CpG:_27	chr16	56703388	56703648	261
CpG:_25	chr16	56709678	56709953	276
CpG:_37	chr16	56715993	56716425	433
CpG:_50	chr16	56763994	56764482	489
CpG:_85	chr16	56965735	56966476	742
CpG:_54	chr16	57023191	57023768	578
CpG:_118	chr16	57126045	57127110	1066
CpG:_86	chr16	57219487	57220583	1097
CpG:_69	chr16	57278759	57279377	619
CpG:_114	chr16	57317968	57318964	997
CpG:_26	chr16	57415975	57416338	364
CpG:_69	chr16	57480996	57481666	671
CpG:_50	chr16	57496477	57497038	562
CpG:_114	chr16	57562452	57563325	874
CpG:_105	chr16	57569849	57570844	996
CpG:_26	chr16	57759992	57760243	252
CpG:_21	chr16	57768818	57769100	283
CpG:_28	chr16	57769597	57769973	377
CpG:_29	chr16	57794708	57795059	352
CpG:_91	chr16	57835956	57836989	1034
CpG:_44	chr16	57917882	57918351	470
CpG:_16	chr16	57937637	57937865	229
CpG:_92	chr16	58018401	58019471	1071
CpG:_25	chr16	58019664	58020012	349
CpG:_119	chr16	58030215	58031633	1419
CpG:_118	chr16	58033948	58035548	1601
CpG:_23	chr16	58058713	58058928	216
CpG:_210	chr16	58059381	58061477	2097
CpG:_18	chr16	58073817	58074029	213
CpG:_32	chr16	58078951	58079332	382
CpG:_85	chr16	58162755	58163682	928
CpG:_31	chr16	58231266	58231610	345
CpG:_41	chr16	58283704	58284084	381
CpG:_64	chr16	58426184	58426865	682
CpG:_186	chr16	58497034	58498595	1562
CpG:_28	chr16	58521570	58521841	272
CpG:_41	chr16	58535041	58535596	556
CpG:_103	chr16	58549028	58550016	989
CpG:_85	chr16	58662976	58664048	1073
CpG:_32	chr16	58718310	58718703	394
CpG:_82	chr16	58767448	58768328	881
CpG:_19	chr16	59788793	59789072	280
CpG:_117	chr16	62069122	62070634	1513
CpG:_19	chr16	64984682	64984908	227
CpG:_232	chr16	65154657	65157664	3008
CpG:_40	chr16	66304286	66304631	346
CpG:_50	chr16	66436578	66437079	502
CpG:_30	chr16	66440503	66440958	456
CpG:_27	chr16	66460504	66460850	347
CpG:_91	chr16	66461072	66462213	1142
CpG:_90	chr16	66583237	66584135	899
CpG:_47	chr16	66586269	66586719	451
CpG:_46	chr16	66600025	66600619	595
CpG:_70	chr16	66612750	66613412	663
CpG:_126	chr16	66638255	66639561	1307
CpG:_136	chr16	66729826	66731262	1437
CpG:_77	chr16	66785041	66785875	835
CpG:_48	chr16	66835272	66835790	519
CpG:_78	chr16	66864408	66864991	584
CpG:_95	chr16	66878173	66879072	900
CpG:_25	chr16	66907018	66907272	255
CpG:_54	chr16	66914168	66914782	615
CpG:_27	chr16	66955944	66956251	308
CpG:_101	chr16	66958734	66959655	922
CpG:_91	chr16	66968030	66968924	895
CpG:_32	chr16	66969500	66969878	379
CpG:_41	chr16	66982435	66982945	511
CpG:_68	chr16	67034471	67035340	870
CpG:_79	chr16	67047606	67048470	865
CpG:_160	chr16	67062614	67064012	1399
CpG:_44	chr16	67143283	67143827	545
CpG:_22	chr16	67144024	67144335	312
CpG:_195	chr16	67183209	67184968	1760
CpG:_117	chr16	67188614	67189652	1039
CpG:_16	chr16	67193006	67193219	214
CpG:_46	chr16	67193547	67194039	493
CpG:_17	chr16	67195601	67195827	227
CpG:_294	chr16	67196793	67199988	3196
CpG:_37	chr16	67204209	67204637	429
CpG:_61	chr16	67208068	67208678	611
CpG:_66	chr16	67211934	67212509	576
CpG:_159	chr16	67217717	67219219	1503
CpG:_61	chr16	67233033	67233862	830
CpG:_34	chr16	67260745	67261155	411
CpG:_37	chr16	67270860	67271295	436
CpG:_216	chr16	67280024	67283152	3129
CpG:_91	chr16	67312897	67313731	835
CpG:_146	chr16	67427285	67428950	1666
CpG:_40	chr16	67433129	67433554	426
CpG:_55	chr16	67449937	67450472	536
CpG:_121	chr16	67464389	67465462	1074
CpG:_78	chr16	67514399	67515345	947
CpG:_74	chr16	67562576	67563390	815
CpG:_29	chr16	67564059	67564332	274
CpG:_145	chr16	67571253	67572728	1476
CpG:_175	chr16	67595869	67597554	1686
CpG:_58	chr16	67678593	67679196	604
CpG:_128	chr16	67681976	67683924	1949
CpG:_73	chr16	67686861	67687674	814
CpG:_172	chr16	67693452	67695560	2109
CpG:_105	chr16	67700010	67701354	1345
CpG:_60	chr16	67752850	67753446	597
CpG:_65	chr16	67840276	67841106	831
CpG:_31	chr16	67867659	67867898	240
CpG:_92	chr16	67875718	67876740	1023
CpG:_80	chr16	67880679	67881516	838
CpG:_65	chr16	67906810	67907311	502
CpG:_18	chr16	67918680	67918909	230
CpG:_78	chr16	67926919	67927696	778
CpG:_23	chr16	67942968	67943272	305
CpG:_93	chr16	67969291	67970418	1128
CpG:_56	chr16	68001917	68002462	546
CpG:_15	chr16	68002838	68003039	202
CpG:_29	chr16	68003408	68003759	352
CpG:_61	chr16	68013968	68014545	578
CpG:_33	chr16	68027075	68027396	322
CpG:_89	chr16	68056583	68057353	771
CpG:_104	chr16	68118565	68119986	1422
CpG:_247	chr16	68269011	68272143	3133
CpG:_43	chr16	68273546	68274084	539
CpG:_73	chr16	68278871	68279628	758
CpG:_117	chr16	68298013	68298979	967
CpG:_90	chr16	68344307	68345246	940
CpG:_88	chr16	68404908	68406273	1366
CpG:_149	chr16	68480865	68482822	1958
CpG:_37	chr16	68543926	68544303	378
CpG:_49	chr16	68563760	68564281	522
CpG:_78	chr16	68572892	68573740	849
CpG:_43	chr16	68676451	68676843	393
CpG:_112	chr16	68678687	68680149	1463
CpG:_21	chr16	68732059	68732306	248
CpG:_104	chr16	68771035	68772344	1310
CpG:_44	chr16	68877359	68877817	459
CpG:_190	chr16	69139629	69141900	2272
CpG:_33	chr16	69143500	69143919	420
CpG:_60	chr16	69166353	69166908	556
CpG:_111	chr16	69220881	69222107	1227
CpG:_93	chr16	69345138	69345905	768
CpG:_25	chr16	69354863	69355186	324
CpG:_150	chr16	69363598	69364835	1238
CpG:_91	chr16	69373062	69373882	821
CpG:_68	chr16	69419317	69420086	770
CpG:_26	chr16	69458265	69458626	362
CpG:_145	chr16	69599438	69600736	1299
CpG:_19	chr16	69760294	69760506	213
CpG:_24	chr16	69776089	69776394	306
CpG:_51	chr16	69788470	69788984	515
CpG:_77	chr16	69999038	69999777	740
CpG:_91	chr16	70099275	70100227	953
CpG:_108	chr16	70147667	70148759	1093
CpG:_69	chr16	70221951	70222690	740
CpG:_124	chr16	70284893	70285956	1064
CpG:_37	chr16	70323128	70323489	362
CpG:_39	chr16	70380640	70380999	360
CpG:_117	chr16	70414430	70415865	1436
CpG:_84	chr16	70472589	70473649	1061
CpG:_50	chr16	70488359	70488814	456
CpG:_20	chr16	70507027	70507246	220
CpG:_30	chr16	70557090	70557486	397
CpG:_67	chr16	70697575	70698363	789
CpG:_73	chr16	70713462	70714379	918
CpG:_111	chr16	70719115	70720441	1327
CpG:_16	chr16	70796406	70796628	223
CpG:_57	chr16	70834690	70835298	609
CpG:_29	chr16	71264361	71264659	299
CpG:_45	chr16	71323116	71323514	399
CpG:_34	chr16	71392416	71392749	334
CpG:_50	chr16	71459782	71460338	557
CpG:_66	chr16	71475335	71475938	604
CpG:_41	chr16	71495774	71496260	487
CpG:_104	chr16	71659830	71660747	918
CpG:_129	chr16	71756950	71758166	1217
CpG:_91	chr16	71841924	71843101	1178
CpG:_53	chr16	71879764	71880296	533
CpG:_29	chr16	71894108	71894394	287
CpG:_84	chr16	71917739	71918542	804
CpG:_100	chr16	71928862	71929953	1092
CpG:_50	chr16	72042348	72042888	541
CpG:_15	chr16	72127130	72127341	212
CpG:_51	chr16	72698544	72699131	588
CpG:_34	chr16	72821141	72821592	452
CpG:_55	chr16	72993104	72993867	764
CpG:_99	chr16	73081591	73082565	975
CpG:_75	chr16	73091515	73092395	881
CpG:_29	chr16	73096889	73097115	227
CpG:_81	chr16	73099813	73100791	979
CpG:_74	chr16	74330534	74331314	781
CpG:_110	chr16	74401547	74402639	1093
CpG:_65	chr16	74440652	74441391	740
CpG:_74	chr16	74640469	74641197	729
CpG:_63	chr16	74700306	74701005	700
CpG:_35	chr16	74734153	74734572	420
CpG:_15	chr16	74752698	74752910	213
CpG:_78	chr16	74808314	74808986	673
CpG:_71	chr16	75018397	75019245	849
CpG:_103	chr16	75033042	75034207	1166
CpG:_41	chr16	75148399	75148864	466
CpG:_69	chr16	75182244	75182846	603
CpG:_29	chr16	75263496	75263885	390
CpG:_64	chr16	75269029	75269879	851
CpG:_122	chr16	75284681	75285821	1141
CpG:_98	chr16	75298977	75300186	1210
CpG:_80	chr16	75466851	75467527	677
CpG:_113	chr16	75497829	75498780	952
CpG:_121	chr16	75512546	75513716	1171
CpG:_65	chr16	75528625	75529437	813
CpG:_83	chr16	75550614	75551426	813
CpG:_107	chr16	75563114	75564112	999
CpG:_84	chr16	75589561	75590359	799
CpG:_81	chr16	75600007	75600860	854
CpG:_47	chr16	75656906	75657360	455
CpG:_131	chr16	75681265	75682579	1315
CpG:_18	chr16	76268978	76269193	216
CpG:_34	chr16	76668836	76669152	317
CpG:_80	chr16	77224169	77225143	975
CpG:_26	chr16	77228338	77228649	312
CpG:_109	chr16	77245945	77247013	1069
CpG:_99	chr16	77468310	77469074	765
CpG:_24	chr16	77756417	77756681	265
CpG:_72	chr16	77822376	77823134	759
CpG:_39	chr16	78079753	78080166	414
CpG:_91	chr16	78133175	78134066	892
CpG:_38	chr16	79623492	79623957	466
CpG:_215	chr16	79632620	79635537	2918
CpG:_47	chr16	79804242	79804694	453
CpG:_42	chr16	80574742	80575090	349
CpG:_52	chr16	80965953	80966478	526
CpG:_104	chr16	81040135	81041325	1191
CpG:_67	chr16	81069533	81070163	631
CpG:_64	chr16	81110486	81111243	758
CpG:_84	chr16	81129362	81130218	857
CpG:_133	chr16	81348351	81349526	1176
CpG:_25	chr16	81437205	81437542	338
CpG:_19	chr16	81477778	81477999	222
CpG:_99	chr16	81478215	81479350	1136
CpG:_30	chr16	81711865	81712214	350
CpG:_111	chr16	81812711	81813707	997
CpG:_35	chr16	82044887	82045306	420
CpG:_65	chr16	82203649	82204231	583
CpG:_99	chr16	82660652	82661813	1162
CpG:_67	chr16	83841413	83841988	576
CpG:_115	chr16	83932383	83933411	1029
CpG:_25	chr16	83998885	83999139	255
CpG:_22	chr16	84001806	84002011	206
CpG:_63	chr16	84002270	84002860	591
CpG:_19	chr16	84029457	84029710	254
CpG:_18	chr16	84085867	84086115	249
CpG:_143	chr16	84149913	84151110	1198
CpG:_117	chr16	84178001	84179223	1223
CpG:_20	chr16	84214836	84215036	201
CpG:_58	chr16	84220197	84220779	583
CpG:_36	chr16	84224732	84225085	354
CpG:_27	chr16	84256190	84256462	273
CpG:_33	chr16	84270422	84270857	436
CpG:_14	chr16	84328520	84328720	201
CpG:_45	chr16	84346477	84346931	455
CpG:_63	chr16	84401958	84402497	540
CpG:_17	chr16	84538885	84539115	231
CpG:_72	chr16	84650961	84651565	605
CpG:_111	chr16	84681761	84682732	972
CpG:_86	chr16	84690433	84691499	1067
CpG:_49	chr16	84695170	84695681	512
CpG:_91	chr16	84733164	84734028	865
CpG:_33	chr16	84853349	84853714	366
CpG:_74	chr16	85044731	85045436	706
CpG:_72	chr16	85061183	85061802	620
CpG:_19	chr16	85157831	85158048	218
CpG:_22	chr16	85171020	85171323	304
CpG:_22	chr16	85202391	85202631	241
CpG:_94	chr16	85203158	85203941	784
CpG:_30	chr16	85204599	85205031	433
CpG:_20	chr16	85242384	85242634	251
CpG:_26	chr16	85269193	85269464	272
CpG:_15	chr16	85305691	85305892	202
CpG:_22	chr16	85317750	85318003	254
CpG:_18	chr16	85320575	85320775	201
CpG:_16	chr16	85363117	85363360	244
CpG:_17	chr16	85394177	85394378	202
CpG:_20	chr16	85407315	85407576	262
CpG:_18	chr16	85465047	85465284	238
CpG:_26	chr16	85519110	85519357	248
CpG:_26	chr16	85529840	85530128	289
CpG:_27	chr16	85551383	85551709	327
CpG:_24	chr16	85644090	85644323	234
CpG:_337	chr16	85644948	85649027	4080
CpG:_23	chr16	85658743	85658998	256
CpG:_35	chr16	85666622	85667149	528
CpG:_34	chr16	85667566	85667850	285
CpG:_16	chr16	85670135	85670349	215
CpG:_29	chr16	85674202	85674507	306
CpG:_25	chr16	85674844	85675192	349
CpG:_21	chr16	85676292	85676592	301
CpG:_33	chr16	85684108	85684491	384
CpG:_83	chr16	85722210	85722941	732
CpG:_47	chr16	85743486	85744078	593
